,word,count,genres,title_occurrence,%_occurrence,mean_rating,Unnamed: 0,index
11,take,149,Thriller,134,7.278652906029332,6.337545871744043,11.0,11626.0
12,people,149,Thriller,132,7.170016295491581,6.272969849166421,12.0,299.0
13,old,147,Thriller,132,7.170016295491581,6.311717401344961,13.0,1232.0
14,time,148,Thriller,131,7.115697990222705,6.2651228165263335,14.0,5536.0
15,way,144,Thriller,131,7.115697990222705,6.386379059483887,15.0,2740.0
16,woman,146,Thriller,123,6.6811515480717,6.080893195515704,16.0,2251.0
17,group,138,Thriller,119,6.4638783269961975,6.151472270236368,17.0,9532.0
18,he's,139,Thriller,116,6.30092341118957,6.417057050916249,18.0,3320.0
19,world,131,Thriller,113,6.137968495382944,6.368410477513615,19.0,9606.0
20,decides,126,Thriller,112,6.083650190114068,6.168085518741664,20.0,2424.0
21,first,127,Thriller,110,5.975013579576317,6.527329549833579,21.0,4793.0
22,story,126,Thriller,108,5.866376969038566,6.42972053759399,22.0,4831.0
23,death,118,Thriller,107,5.81205866376969,6.28016508295549,23.0,3290.0
24,secret,123,Thriller,105,5.70342205323194,6.193916217999125,24.0,6578.0
25,meets,108,Thriller,104,5.649103747963063,6.305170449482966,25.0,11183.0
26,daughter,118,Thriller,103,5.594785442694188,6.2711150756270655,26.0,4300.0
27,discovers,106,Thriller,102,5.5404671374253125,6.324420574582905,27.0,11364.0
28,love,121,Thriller,99,5.3775122216186855,6.2143851372475325,28.0,110.0
29,former,113,Thriller,98,5.32319391634981,6.358912964964246,29.0,2835.0
30,detective,125,Thriller,97,5.268875611080935,6.346069203927008,30.0,10058.0
31,men,122,Thriller,97,5.268875611080935,6.259740325048389,31.0,4912.0
32,stop,107,Thriller,97,5.268875611080935,6.176177700781636,32.0,3795.0
33,work,106,Thriller,96,5.2145573058120585,6.460354102750133,33.0,4197.0
34,it's,100,Thriller,95,5.160239000543183,6.293765525306479,34.0,168.0
35,mysterious,96,Thriller,94,5.105920695274308,6.001515056969919,35.0,10793.0
36,town,113,Thriller,93,5.051602390005431,6.166007390693503,36.0,7100.0
0,new,140,Sci-Fi,117,16.386554621848738,6.303755822519249,0.0,5355.0
1,world,103,Sci-Fi,78,10.92436974789916,6.355742050631571,1.0,5195.0
2,man,86,Sci-Fi,74,10.364145658263306,6.135302707526247,2.0,3052.0
3,years,71,Sci-Fi,68,9.523809523809524,6.543719530502499,3.0,6923.0
4,way,68,Sci-Fi,65,9.103641456582633,6.15933041209441,4.0,1470.0
5,alien,81,Sci-Fi,63,8.823529411764707,6.2224341034887845,5.0,1710.0
6,people,67,Sci-Fi,61,8.543417366946779,6.254679578394466,6.0,152.0
7,time,82,Sci-Fi,60,8.403361344537815,6.368435242755265,7.0,2987.0
8,help,66,Sci-Fi,60,8.403361344537815,6.236079665190686,8.0,4382.0
9,life,77,Sci-Fi,58,8.123249299719888,6.35212470842655,9.0,2276.0
10,scientist,63,Sci-Fi,57,7.983193277310924,6.076028373015273,10.0,1192.0
11,discovers,58,Sci-Fi,57,7.983193277310924,6.281332606696227,11.0,6188.0
12,planet,73,Sci-Fi,56,7.84313725490196,6.282142861658092,12.0,879.0
13,young,59,Sci-Fi,54,7.563025210084033,6.31549136112024,13.0,799.0
14,human,61,Sci-Fi,53,7.42296918767507,6.057374783119399,14.0,1586.0
15,group,58,Sci-Fi,53,7.42296918767507,5.972518506295315,15.0,5154.0
16,discover,55,Sci-Fi,52,7.282913165266106,6.269219970942396,16.0,890.0
17,other,58,Sci-Fi,51,7.142857142857143,6.313036639167838,17.0,6335.0
18,space,63,Sci-Fi,50,7.002801120448179,6.110031281858552,18.0,1546.0
19,evil,51,Sci-Fi,46,6.442577030812325,6.137367589272294,19.0,6367.0
20,mysterious,53,Sci-Fi,46,6.442577030812325,6.257197714943886,20.0,5860.0
21,it's,51,Sci-Fi,45,6.302521008403361,6.185365977974491,21.0,97.0
22,first,54,Sci-Fi,44,6.162464985994398,6.631283000024155,22.0,2609.0
23,own,46,Sci-Fi,43,6.022408963585434,6.103594511376199,23.0,4171.0
24,secret,49,Sci-Fi,42,5.882352941176471,6.230260506573787,24.0,3558.0
25,tries,43,Sci-Fi,39,5.46218487394958,5.91285170239627,25.0,5309.0
26,old,38,Sci-Fi,38,5.322128851540616,6.598494610466922,26.0,612.0
27,battle,39,Sci-Fi,37,5.182072829131653,6.344186513179416,27.0,3832.0
28,town,43,Sci-Fi,37,5.182072829131653,5.761673580508159,28.0,3827.0
29,future,42,Sci-Fi,37,5.182072829131653,6.332081361197647,29.0,6585.0
30,war,43,Sci-Fi,36,5.042016806722689,6.766209488302058,30.0,224.0
31,story,41,Sci-Fi,36,5.042016806722689,6.186510990429633,31.0,2630.0
32,race,38,Sci-Fi,36,5.042016806722689,6.393890599174747,32.0,3677.0
0,young,129,Horror,112,14.795244385733158,5.792161346382781,0.0,742.0
1,new,105,Horror,93,12.285336856010568,5.657499129908907,1.0,4843.0
2,group,88,Horror,81,10.7001321003963,5.500760306508744,2.0,4661.0
3,years,74,Horror,73,9.64332892998679,5.574464026851089,3.0,6225.0
4,finds,84,Horror,73,9.64332892998679,5.832747788639844,4.0,2418.0
5,town,86,Horror,71,9.379128137384413,5.832813643932245,5.0,3483.0
6,man,81,Horror,69,9.114927344782034,5.896493516659814,6.0,2787.0
7,people,77,Horror,68,8.982826948480845,5.640747717563508,7.0,140.0
8,old,88,Horror,67,8.850726552179657,5.742298976114243,8.0,587.0
9,help,76,Horror,67,8.850726552179657,6.146416201828722,9.0,3960.0
10,mysterious,73,Horror,66,8.718626155878468,5.712842548483209,10.0,5277.0
11,house,87,Horror,58,7.661822985468956,5.743227451317953,11.0,6355.0
12,life,57,Horror,52,6.869220607661823,5.833693470458877,12.0,2072.0
13,woman,61,Horror,51,6.737120211360634,5.726061972237996,13.0,1113.0
14,evil,59,Horror,51,6.737120211360634,5.417108993285103,14.0,5737.0
15,small,53,Horror,50,6.605019815059445,5.978852491721426,15.0,5983.0
16,other,53,Horror,50,6.605019815059445,5.883863460069072,16.0,5705.0
17,dead,60,Horror,50,6.605019815059445,5.626418034723319,17.0,7.0
18,strange,54,Horror,49,6.472919418758257,5.84176525310811,18.0,1701.0
19,killer,62,Horror,49,6.472919418758257,5.534993366538591,19.0,4068.0
20,death,54,Horror,47,6.208718626155878,5.93897609252799,20.0,1657.0
21,time,48,Horror,45,5.9445178335535,5.913238712207814,21.0,2722.0
22,way,45,Horror,44,5.812417437252312,5.526074451857372,22.0,1358.0
23,first,46,Horror,43,5.680317040951123,5.859481054956611,23.0,2370.0
24,friends,52,Horror,42,5.548216644649934,5.406624298615293,24.0,1364.0
25,tries,42,Horror,41,5.416116248348745,6.1075030937972965,25.0,4796.0
26,girl,45,Horror,41,5.416116248348745,5.673093670400185,26.0,310.0
27,family,48,Horror,41,5.416116248348745,5.633987050234132,27.0,1176.0
28,father,55,Horror,41,5.416116248348745,5.9219920162434265,28.0,4762.0
29,local,46,Horror,41,5.416116248348745,5.666168746119916,29.0,2032.0
30,daughter,47,Horror,40,5.284015852047556,5.754099445313456,30.0,2127.0
31,decides,41,Horror,40,5.284015852047556,5.49082138897905,31.0,1205.0
32,meets,40,Horror,40,5.284015852047556,5.933122934356222,32.0,5481.0
33,discover,44,Horror,40,5.284015852047556,5.879486518660624,33.0,818.0
34,own,39,Horror,39,5.151915455746368,6.013351564199025,34.0,3784.0
35,body,46,Horror,39,5.151915455746368,5.463246413639391,35.0,802.0
36,things,42,Horror,39,5.151915455746368,5.964976156624611,36.0,2661.0
37,wife,41,Horror,38,5.019815059445178,5.776219175838186,37.0,2601.0
