,title,quote,ID,Year,Genre
3579,revolutionary road,"It takes backbone to lead the life you want, Frank.",tt0959337,2008,"Drama,Romance"
3580,revolutionary road,"Just because you've got me safe in this little trap, you think you can bully me into feeling whatever you want me to feel!",tt0959337,2008,"Drama,Romance"
3581,revolutionary road,"If being crazy means living life as if it matters, then I don't mind being completely insane.",tt0959337,2008,"Drama,Romance"
3582,ringu,Tomo-chan told me to.,tt0178868,1998,"Horror,Mystery"
3583,robin hood: prince of thieves,Come my friend! Make his sacrifice an act of honor! Come now.,tt0102798,1991,"Action,Adventure,Drama"
3584,robin hood: prince of thieves,Show them the courage of Allah!,tt0102798,1991,"Action,Adventure,Drama"
3585,robin hood: prince of thieves,The hospitality in this country is as warm as the weather.,tt0102798,1991,"Action,Adventure,Drama"
3586,robin hood: prince of thieves,This is English courage.,tt0102798,1991,"Action,Adventure,Drama"
3587,robin hood: prince of thieves,How did your uneducated kind ever take Jerusalem?,tt0102798,1991,"Action,Adventure,Drama"
3588,rocknrolla,"Why are you talking to the Piper, Roman? You're madder than I am.",tt1032755,2008,"Action,Crime,Thriller"
3589,rocknrolla,They say there are only two days you enjoy a boat; the day you buy it and the day you sell it.,tt1032755,2008,"Action,Crime,Thriller"
3590,rocknrolla,Think before you drink before you drive me mad.,tt1032755,2008,"Action,Crime,Thriller"
3591,rocknrolla,Don't hurt me Arch... I'm only little!,tt1032755,2008,"Action,Crime,Thriller"
3592,rocknrolla,"That, Roman and Mickey, is the famous Archie Slap.",tt1032755,2008,"Action,Crime,Thriller"
3593,rocknrolla,"He tried to poison me, that dirty Cossack!",tt1032755,2008,"Action,Crime,Thriller"
3594,rocknrolla,"Beauty is a cruel mistress, is it not?",tt1032755,2008,"Action,Crime,Thriller"
3595,rocky,You want me to take a shot? All right.  I'll take a shot!,tt0040743,1948,Drama
3596,rocky,I wanna kiss ya-ya don't have to kiss me back if ya don't feel like it.,tt0040743,1948,Drama
3597,rocky,You gotta be a moron... you gotta be a *moron* to wanna be a fighter.,tt0040743,1948,Drama
3598,rocky,"I just want to say hi to my girlfriend, OK? Yo, Adrian! It's me, Rocky.",tt0040743,1948,Drama
3599,rocky,I've never seen a fighter that concerned about his hair.,tt0040743,1948,Drama
3600,rocky,"Stay in school and use your brain. Be a doctor, be a lawyer, carry a leather briefcase. Forget about sports as a profession. Sports make ya grunt and smell. See, be a thinker, not a stinker.",tt0040743,1948,Drama
3601,rocky,"You do that to Apollo Creed, they'll put us in jail for murder.",tt0040743,1948,Drama
3602,rocky,Don't you think I hear things?,tt0040743,1948,Drama
3603,rocky,I'd like to kill the freaking guy who broke this mirror.,tt0040743,1948,Drama
3604,romeo & juliet,He jests at scars that never felt a wound.,tt13683868,2021,Drama
3605,romeo & juliet,Thy drugs are quick. Thus with a kiss I die.,tt13683868,2021,Drama
3606,romeo & juliet,A plague o' both your houses! They have made worms' meat of me.,tt13683868,2021,Drama
3607,romeo & juliet,"Either thou, or I, or both must go with him!",tt13683868,2021,Drama
3608,romeo & juliet,"Peace? Peace. I hate the word, as I hate hell, all Montagues, and thee.",tt13683868,2021,Drama
3609,romeo & juliet,"The world is not thy friend, nor the world's law.",tt13683868,2021,Drama
3610,romeo & juliet,Did my heart love 'til now? Forswear its sight. For I never saw true beauty 'til this night.,tt13683868,2021,Drama
3611,romeo & juliet,"Well, Juliet, I will lie with thee tonight.",tt13683868,2021,Drama
3612,romeo & juliet,"What sayest thou? Hast though not a word of joy? Some comfort, Nurse.",tt13683868,2021,Drama
3613,romeo & juliet,"Eyes, look your last! Arms, take your last embrace!",tt13683868,2021,Drama
3614,romeo & juliet,A dog of the house of Capulet moves me!,tt13683868,2021,Drama
3615,romeo & juliet,Tempt not a desperate man!,tt13683868,2021,Drama
3616,romeo & juliet,You kiss by the book.,tt13683868,2021,Drama
3617,romeo & juliet,"My only love sprung from my only hate! Too early seen unknown, and known too late! Prodigious birth of love it is to me that I must love a loathed enemy.",tt13683868,2021,Drama
3618,romeo & juliet,"Romeo, thou art a villain.",tt13683868,2021,Drama
3619,romeo & juliet,"Part, fools! Put up your swords. You know not what you do!",tt13683868,2021,Drama
3620,romeo & juliet,"Not proud you have, but thankful you have. Proud can I never be of what I hate!",tt13683868,2021,Drama
3621,romeo & juliet,"Do you bite your thumb at us, sir?",tt13683868,2021,Drama
3622,romeo & juliet,"A glooming peace this morning with it brings. The sun for sorrow will not show his head. Go hence and have more talk of these sad things. Some shall be pardoned, and some punished. For never was a story of more woe than this of Juliet and her Romeo.",tt13683868,2021,Drama
3623,romeo & juliet,"How art thou out of breath when thou hast breath to say to me that thou art out of breath? Is the news good or bad, answer to that.",tt13683868,2021,Drama
3624,romeo & juliet,Rebellious subjects! Enemies to peace! Throw your mistempered weapons to the ground!,tt13683868,2021,Drama
3625,romeo & juliet,Be not so long to speak; I long to die!,tt13683868,2021,Drama
3626,romeo & juliet,A pretty piece of flesh I am!,tt13683868,2021,Drama
3627,romeo & juliet,"But, soft! what light through yonder window breaks? It is the east, and Juliet is the sun.",tt13683868,2021,Drama
3628,romeo & juliet,"I will bite my thumb at them, which is a disgrace to them, if they bear it.",tt13683868,2021,Drama
3629,romeo & juliet,"Ask for me tomorrow, and you shall find me a grave man.",tt13683868,2021,Drama
3630,romeo and juliet,"My only love sprung from my only hate. Too early seen unknown, and known too late.",tt0007271,1916,Drama
3631,romeo and juliet,"Did my heart love till now? forswear it, sight! For I ne'er saw true beauty till this night.",tt0007271,1916,Drama
3632,romeo and juliet,"Consort? What, dost thou make us minstrels? If thou makes us minstrels, look to hear nothing but discords. Here's my fiddlestick  ; here's that will make you dance. Zounds, consort!",tt0007271,1916,Drama
3633,romeo and juliet,A glooming peace this morning with it brings. The sun for sorrow will not show his head. For never was a story of more woe Than this of Juliet and her Romeo.,tt0007271,1916,Drama
3634,romeo and juliet,"Good night, good night. Parting is such sweet sorrow, That I shall say good night till it be morrow.",tt0007271,1916,Drama
3635,romeo and juliet,Thus with a kiss I die.,tt0007271,1916,Drama
3636,romeo and juliet,"Where be these enemies? Capulet! Montague! See, what a scourge is laid upon your hate, That heaven finds means to kill your joys with love! And I, for winking at your discords too, Have lost a brace of kinsmen. All are punish'd.",tt0007271,1916,Drama
3637,ronin,"If you don't mind, I'm gonna pass out.",tt0122690,1998,"Action,Crime,Thriller"
3638,ronin,All good things come to those who wait.,tt0122690,1998,"Action,Crime,Thriller"
3639,runaway bride,SHAZAM! I think I'm in Mayberry.,tt0021324,1930,"Crime,Drama,Romance"
3640,runaway bride,"Look, I guarantee there'll be tough times. I guarantee that at some point, one or both of us is gonna want to get out of this thing. But I also guarantee that if I don't ask you to be mine, I'll regret it for the rest of my life, because I know, in my heart, you're the only one for me.",tt0021324,1930,"Crime,Drama,Romance"
3641,runaway bride,"""How does she get all those guys to propose? She's not even that beautiful."" Bite me, paper boy!",tt0021324,1930,"Crime,Drama,Romance"
3642,runaway bride,"Hi, I'm Cindy, Maggie's unmarried cousin.",tt0021324,1930,"Crime,Drama,Romance"
3643,runaway bride,"Have you heard my husband's morning show? ""Wake Up With Flem?""",tt0021324,1930,"Crime,Drama,Romance"
3644,rush hour 2,"I can't believe I flew 10,000 miles for this shit!",tt0266915,2001,"Action,Comedy,Crime"
3645,rush hour 2,What's wrong with you man? You never step in front of a black man at a buffet line.,tt0266915,2001,"Action,Comedy,Crime"
3646,rush hour 2,I hate that fortune cookie shit.,tt0266915,2001,"Action,Comedy,Crime"
3647,rush hour 2,What was that? Did you just pick up another case? Did we just take another damn case on my vacation?,tt0266915,2001,"Action,Comedy,Crime"
3648,rush hour 2,All he wanted was some Mushu.,tt0266915,2001,"Action,Comedy,Crime"
3649,rush hour 2,"All right, listen up! All the Triads and the ugly women on this side, and all the fine women on this side, right now!",tt0266915,2001,"Action,Comedy,Crime"
3650,rush hour 2,"No, I'm Lee's new muscle. And don't let this robe fool you, this is the only color they had left.",tt0266915,2001,"Action,Comedy,Crime"
3651,rush hour 2,"I don't like my chickens alive, I like 'em dead and deep fried. You ever heard of Popeye's?",tt0266915,2001,"Action,Comedy,Crime"
3652,rush hour 2,I'm gonna give you an L.A.P.D ass-whuppin'!,tt0266915,2001,"Action,Comedy,Crime"
3653,rush hour 2,I'm gonna pretend you a man. A very beautiful man with a great body that I'd like to take to the movies.,tt0266915,2001,"Action,Comedy,Crime"
3654,rush hour 2,"Don't be messing with me, Lee. I will kick your ass. I'll hit you so hard you'll end up in the Ming Dynasty. I mean it, I'll bitch slap you back to Bangkok!",tt0266915,2001,"Action,Comedy,Crime"
3655,rush hour 2,That's my CD! Don't you ever touch a Chinese man's CD!,tt0266915,2001,"Action,Comedy,Crime"
3656,rush hour 2,I think someone better call the police.,tt0266915,2001,"Action,Comedy,Crime"
3657,rushmore,I was punched in the face. What's your excuse?,tt0128445,1998,"Comedy,Drama,Romance"
3658,rushmore,My top schools where I want to apply to are Oxford and the Sorbonne. My safety's Harvard.,tt0128445,1998,"Comedy,Drama,Romance"
3659,rushmore,I always wanted to be in one of your fuckin' plays.,tt0128445,1998,"Comedy,Drama,Romance"
3660,rushmore,"I just wanted to say, I'm sorry I threw rocks at you that day.",tt0128445,1998,"Comedy,Drama,Romance"
3661,rushmore,"You know, you and Herman deserve each other. You're both little children.",tt0128445,1998,"Comedy,Drama,Romance"
3662,rushmore,She's in love with a dead guy anyway.,tt0128445,1998,"Comedy,Drama,Romance"
3663,rushmore,"Mmm, I'm a little bit lonely these days",tt0128445,1998,"Comedy,Drama,Romance"
3664,rushmore,Oh yeah and with friends like you who needs friends?,tt0128445,1998,"Comedy,Drama,Romance"
3665,rushmore,I know about you and the teacher.,tt0128445,1998,"Comedy,Drama,Romance"
3666,rushmore,"Also, you'll find a pair of safety glasses and some earplugs under your seats. Please feel free to use them.",tt0128445,1998,"Comedy,Drama,Romance"
3667,rushmore,"I don't give a shit about the barracudas, fuck it! I'm building it anyway.",tt0128445,1998,"Comedy,Drama,Romance"
3668,rushmore,Kids don't like it when their parents get divorced.,tt0128445,1998,"Comedy,Drama,Romance"
3669,rushmore,Tell that stupid Mick he just made my list of things to do today.,tt0128445,1998,"Comedy,Drama,Romance"
3670,rushmore,"I'm sorry, I just came by to thank you for WRECKING MY LIFE!",tt0128445,1998,"Comedy,Drama,Romance"
3671,save the last dance,That's how easy it is to give to charity around here. Don't put your shit on the floor.,tt0206275,2001,"Drama,Music,Romance"
3672,saving private ryan,This time the mission is the man.,tt0120815,1998,"Drama,War"
3673,saw,"Dr. Gordon, this is your wake-up call. Everyday of your working life you have given people the news that they're gonna die soon. Now *you* will be the cause of death. Your aim in this game is to kill Adam. You have until six on the clock to do it. There's a man in the room with you. When there's that much poison in your blood, the only thing left to do - is shoot yourself. There are ways to win this, hidden all around you. Just remember, X marks the spot for the treasure. If you do not kill Adam by six, then Alison and Diana will die, Dr. Gordon... and I'll leave you in this room to rot. Let the game begin.",tt0387564,2004,"Horror,Mystery,Thriller"
3674,saw,The key to that chain is in the bathtub.,tt0387564,2004,"Horror,Mystery,Thriller"
3675,saw,He doesn't want us to cut through our chains. He wants us to cut through our feet!,tt0387564,2004,"Horror,Mystery,Thriller"
3676,saw,Dont look at me... I can't help you.,tt0387564,2004,"Horror,Mystery,Thriller"
3677,saw,Goodnight little girl.,tt0387564,2004,"Horror,Mystery,Thriller"
3678,saw,"You want to know what I do? I'm paid to follow rich guys like you who go to seedy, out-of-the-way motels to fuck their secretaries.",tt0387564,2004,"Horror,Mystery,Thriller"
3679,saw,"You know, we arrested a dentist last week who liked to play with kids a bit too much. He lived two blocks from here. The sewer lines run under this neighborhood too, doctor.",tt0387564,2004,"Horror,Mystery,Thriller"
3680,saw,Who said anything about a warrant?,tt0387564,2004,"Horror,Mystery,Thriller"
3681,saw,"Hello, Paul. You are a perfectly healthy, sane and middle-class male yet last month you ran a straight razor across your wrist. Did you cut yourself because you truly wanted to die or did you just want some attention? Tonight, you'll show me. The irony is that if you want to die you just have to stay where you are, but if you want to live, you'll have to cut yourself again. Find the path through the razor-wire to the door but hurry. At 3:00 that door will lock and then, this room becomes your tomb. How much blood will you shed to stay alive?",tt0387564,2004,"Horror,Mystery,Thriller"
3682,scarface,You know what capitalism is? Getting fucked!,tt0086250,1983,"Crime,Drama"
3683,scarface,"Another Quaalude, and she'll be mine again.",tt0086250,1983,"Crime,Drama"
3684,scarface,"Don't get it confused, Tony. I don't fuck around with the *help*.",tt0086250,1983,"Crime,Drama"
3685,scarface,Every dog has his day.,tt0086250,1983,"Crime,Drama"
3686,scarface,"You can't tell me what to do, Tony. No more. I am not a baby anymore. I'll do what I wanna do. I'll see whoever I wanna see. And if I wanna fuck 'em, Tony, then I'll fuck 'em!",tt0086250,1983,"Crime,Drama"
3687,scarface,You wanna fuck with me? Okay. You wanna play rough? Okay. Say hello to my little friend!,tt0086250,1983,"Crime,Drama"
3688,scarface,"I told you a long time ago, you fucking little monkey, not to FUCK ME!",tt0086250,1983,"Crime,Drama"
3689,scarface,"Okay, Caracicatriz. You can die too. It makes no difference to me.",tt0086250,1983,"Crime,Drama"
3690,scarface,Now you're talking to me baby! That I like! Keep it coming!,tt0086250,1983,"Crime,Drama"
3691,scarface,"In May 1980, Fidel Castro opened the harbor at Mariel, Cuba with the apparent intention of letting some of his people join their relatives in the United States. Within seventy-two hours, 3,000 U.S. boats were headed for Cuba. It soon became evident that Castro was forcing the boat owners to carry back with them not only their relatives, but the dregs of his jails. Of the 125,000 refugees that landed in Florida an estimated 25,000 had criminal records.",tt0086250,1983,"Crime,Drama"
3692,scarface,"Nothing exceeds like excess. You should know that, Tony.",tt0086250,1983,"Crime,Drama"
3693,scary movie 2,Hey! Will you shut the fuck up and let me sing?,tt0257106,2001,Comedy
3694,scary movie 2,"You gotta be quicker than that, pencil dick.",tt0257106,2001,Comedy
3695,schindler's list,"So the man can turn out a hinge in less than a minute, why the long story?",tt0108052,1993,"Biography,Drama,History"
3696,schindler's list,"We give you a Jewish girl at five marks a day, Oskar. You should kiss us, not them. God forbid you ever get a real taste for Jewish skirt, there's no future in it. They don't have a future. That's not just good old fashioned Jew hating talk. It's policy now.",tt0108052,1993,"Biography,Drama,History"
3697,schindler's list,"My father was fond of saying you need three things in life - a good doctor, a forgiving priest, and a clever accountant. The first two, I've never had much use for.",tt0108052,1993,"Biography,Drama,History"
3698,schindler's list,"It's Hebrew, it's from the Talmud. It says, ""Whoever saves one life, saves the world entire.""",tt0108052,1993,"Biography,Drama,History"
3699,schindler's list,"This is very cruel, Oskar. You're giving them hope. You shouldn't do that. *That's* cruel!",tt0108052,1993,"Biography,Drama,History"
3700,schindler's list,"Stern, if this factory ever produces a shell that can actually be fired, I'll be very unhappy.",tt0108052,1993,"Biography,Drama,History"
3701,schindler's list,"They cast a spell on you, you know, the Jews. When you work closely with them, like I do, you see this. They have this power. It's like a virus. Some of my men are infected with this virus. They should be pitied, not punished. They should receive treatment because this is as real as typhus. I see it all the time. It's a matter of money? Hmm?",tt0108052,1993,"Biography,Drama,History"
3702,schindler's list,"Gentlemen, thank you very much. I think I can guarantee you- you'll both be in Southern Russia before the end of the month. Good day.",tt0108052,1993,"Biography,Drama,History"
3703,scream,"There's always some stupid bullshit reason to kill your girlfriend. That's the beauty of it all! Simplicity! Besides, if it gets too complicated, you lose your target audience.",tt0086262,1981,"Horror,Mystery"
3704,scream,"""I'll send you a copy."" BAM! Bitch went down. ""I'll send you a copy."" BAM! Sid! Superbitch!",tt0086262,1981,"Horror,Mystery"
3705,scream,What's your favorite scary movie?,tt0086262,1981,"Horror,Mystery"
3706,scream,Billy and his penis don't deserve you.,tt0086262,1981,"Horror,Mystery"
3707,scream,That woman was a slut-bag whore who flashed her shit all over town like she was Sharon Stone or something.,tt0086262,1981,"Horror,Mystery"
3708,scream,"Mmmm... corn syrup. Same stuff they used for pig's blood in ""Carrie.""",tt0086262,1981,"Horror,Mystery"
3709,scream,"You make me so sick. Your entire havoc-inducing, thieving, whoring generation disgusts me.",tt0086262,1981,"Horror,Mystery"
3710,scream,"Look, Kenny, I know you're about fifty pounds overweight, but when I say hurry, please interpret that as MOVE YOUR FAT TUB OF LARD ASS NOW!",tt0086262,1981,"Horror,Mystery"
3711,scream,Who am I? The beer wench?,tt0086262,1981,"Horror,Mystery"
3712,scream,What's the matter Sidney? You look like you've seen a ghost.,tt0086262,1981,"Horror,Mystery"
3713,scream,Why can't I be a Meg Ryan movie? Or even a good porno.,tt0086262,1981,"Horror,Mystery"
3714,scream,"Now that Billy tried to mutilate her, do you think Sid would go out with me?",tt0086262,1981,"Horror,Mystery"
3715,scream,"It's called subtlety, Stu. You should look it up.",tt0086262,1981,"Horror,Mystery"
3716,scream,If you were the only suspect in a senseless bloodbath - would you be standing in the horror section?,tt0086262,1981,"Horror,Mystery"
3717,scream,"It's so sad. Her mom and dad found her hanging from a tree limb, her insides on the outside.",tt0086262,1981,"Horror,Mystery"
3718,scream,"Cut Casper, that's a wrap!",tt0086262,1981,"Horror,Mystery"
3719,scream,What do I have to do to prove to you that I'm not a killer?,tt0086262,1981,"Horror,Mystery"
3720,scream,We all go a little mad sometimes.,tt0086262,1981,"Horror,Mystery"
3721,scream,"No, please don't kill me, Mr. Ghostface, I wanna be in the sequel!",tt0086262,1981,"Horror,Mystery"
3722,scream 2,"Drink with your brains, that's our motto.",tt0120082,1997,"Horror,Mystery"
3723,scream 2,"Look, local woman! I know you hold me up as your career template and that it gives you some sort of charge to challenge me, but give it a rest.",tt0120082,1997,"Horror,Mystery"
3724,scream 2,"Hey, you'd better check your conscience at the door sweetie. I'm not here to be loved.",tt0120082,1997,"Horror,Mystery"
3725,scream 2,"How do you know that my dimwitted inexperience isn't merely a subtle form of manipulation, used to lower people's expectations, thereby enhancing my ability to effectively manuever within any given situation?",tt0120082,1997,"Horror,Mystery"
3726,scream 3,Come on. You have made millions off the story of her murder. You're obsessed with her and you're obsessed with her daughter.,tt0134084,2000,"Horror,Mystery"
3727,scream 3,"Oh, it's rough being friends with you, Sid.  When you're friends with Sid, you die.",tt0134084,2000,"Horror,Mystery"
3728,se7en,"My client says there are two more bodies... two more victims, hidden away. He will take Detectives Mills and Somerset to these bodies, but only Detectives Mills and Somerset. Only at six o'clock today.",tt0114369,1995,"Crime,Drama,Mystery"
3729,se7en,"Get out of the FUCKING HALL, police!",tt0114369,1995,"Crime,Drama,Mystery"
3730,se7en,"If John Doe's head splits open and a UFO should fly out, I want you to have expected it.",tt0114369,1995,"Crime,Drama,Mystery"
3731,se7en,It's impressive to see a man feeding off his emotions.,tt0114369,1995,"Crime,Drama,Mystery"
3732,se7en,You got what you deserved.,tt0114369,1995,"Crime,Drama,Mystery"
3733,se7en,This isn't going to have a happy ending.,tt0114369,1995,"Crime,Drama,Mystery"
3734,sense and sensibility,Love is not love which alters when it alteration finds. Or bends with the remover to remove. Oh no! It is an ever fixed mark that looks on tempests and is never shaken. Willoughby. Willoughby. Willoughby.,tt0114388,1995,"Drama,Romance"
3735,sense and sensibility,"Marianne, can you play something else? Mamma has been weeping since breakfast.  I meant something LESS mournful dearest.",tt0114388,1995,"Drama,Romance"
3736,sense and sensibility,"He is certainly not so dashing as Willoughby. But he has a far more pleasing countenance. There was, at times, if you'll remember, something in Willoughby's eyes that I did not like.",tt0114388,1995,"Drama,Romance"
3737,sense and sensibility,"All I want, all I've ever wanted is the quiet of a private life, but my mother wants me distinguished.",tt0114388,1995,"Drama,Romance"
3738,sense and sensibility,I am the soul of discretion.,tt0114388,1995,"Drama,Romance"
3739,sense and sensibility,He is the kindest and best of men.,tt0114388,1995,"Drama,Romance"
3740,sense and sensibility,"What do you know of my heart? What do you know of anything but your own suffering. For weeks, Marianne, I've had this pressing on me without being at liberty to speak of it to a single creature. It was forced on me by the very person whose prior claims ruined all my hope. I have endured her exultations again and again whilst knowing myself to be divided from Edward forever. Believe me, Marianne, had I not been bound to silence I could have provided proof enough of a broken heart, even for you.",tt0114388,1995,"Drama,Romance"
3741,sense and sensibility,"We were talking of London, ma'am, and all its diversions.",tt0114388,1995,"Drama,Romance"
3742,sense and sensibility,"Marianne, please try... I cannot... I cannot do without you. Oh, please, I have tried to bear everything else... I will try... but please, dearest, beloved Marianne, do not leave me alone.",tt0114388,1995,"Drama,Romance"
3743,sense and sensibility,"Oh, you are the loveliest girls that ever I set eyes on. Can you not get them married, Mrs. Dashwood?",tt0114388,1995,"Drama,Romance"
3744,sense and sensibility,If you cannot think of anything appropriate to say you will please restrict your remarks to the weather.,tt0114388,1995,"Drama,Romance"
3745,sense and sensibility,"Ooh, a cottage! How charming. A little cottage is always very snug.",tt0114388,1995,"Drama,Romance"
3746,sense and sensibility,Perhaps Margaret is right. Piracy is our only option.,tt0114388,1995,"Drama,Romance"
3747,sense and sensibility,Is love a fancy or a feeling... or a Ferrars?,tt0114388,1995,"Drama,Romance"
3748,sense and sensibility,"Mama,  there is a painful difference between the expectation of an unpleasant event and its final certainty.",tt0114388,1995,"Drama,Romance"
3749,sense and sensibility,"Brandon is the sort of man everyone speaks well of, but no one remembers to talk to.",tt0114388,1995,"Drama,Romance"
3750,sense and sensibility,"Always resignation and acceptance. Always prudence and honour and duty. Elinor, where is your heart?",tt0114388,1995,"Drama,Romance"
3751,sense and sensibility,John and Fanny are in town. I think we shall be forced to see them.,tt0114388,1995,"Drama,Romance"
3752,sense and sensibility,Colonel Brandon?  Thank you.,tt0114388,1995,"Drama,Romance"
3753,serenity,"You should have let me see her, Captain. We should have done this as men - not with fire.",tt0379786,2005,"Action,Adventure,Sci-Fi"
3754,serenity,Half of writing history is hiding the truth.,tt0379786,2005,"Action,Adventure,Sci-Fi"
3755,serenity,What're we expectin' to find here that equals the worth of a turd?,tt0379786,2005,"Action,Adventure,Sci-Fi"
3756,serenity,"People don't like to be meddled with. We tell them what to do, what to think, don't run, don't walk. We're in their homes and in their heads and we haven't the right. We're meddlesome.",tt0379786,2005,"Action,Adventure,Sci-Fi"
3757,serenity,"Run-tse duh shang-dee, ching dai-wuhtzo... make them stop! They're everywhere. Every city, every... every house, every room; they're all inside me! I can hear them all and they're saying... NOTHING! GET UP! Please, get up! Wuo-shang mayer, maysheen byen shr-to. Please God, make me a stone.",tt0379786,2005,"Action,Adventure,Sci-Fi"
3758,serenity,"Doctor, I'm takin' your sister under my protection here. If anything happens to her, anything at all, I swear to you, I will get very choked up. Honestly, there could be tears.",tt0379786,2005,"Action,Adventure,Sci-Fi"
3759,serenity,"Key members of Parliament. Key. The minds behind every military, diplomatic and covert operation in the galaxy, and you put them in a room with a psychic.",tt0379786,2005,"Action,Adventure,Sci-Fi"
3760,serenity,"Ain't logical. Cuttin' on his own face, rapin' and murdering - Hell, I'll kill a man in a fair fight... or if I think he's gonna start a fair fight, or if he bothers me, or if there's a woman, or if I'm gettin' paid - mostly only when I'm gettin' paid. But these Reavers... last ten years they show up like the bogeyman from stories. Eating people alive? Where's that get fun?",tt0379786,2005,"Action,Adventure,Sci-Fi"
3761,serenity,Target the Reavers. Target the Reavers! Target everyone! Somebody fire!,tt0379786,2005,"Action,Adventure,Sci-Fi"
3762,serenity,"Boy, it sure would be nice if we had some grenades, don't you think?",tt0379786,2005,"Action,Adventure,Sci-Fi"
3763,serenity,"This is the captain. We have a little problem with our entry sequence, so we may experience some slight turbulence and then - explode.",tt0379786,2005,"Action,Adventure,Sci-Fi"
3764,serenity,Love. You can learn all the math in the 'verse... but you take a boat in the air that you don't love... she'll shake you off just as sure as the turn of the worlds. Love keeps her in the air when she ought to fall down... tells you she's hurting before she keels. Makes her a home.,tt0379786,2005,"Action,Adventure,Sci-Fi"
3765,serenity,Eta Kooram Nah Smech!,tt0379786,2005,"Action,Adventure,Sci-Fi"
3766,serenity,"Define ""disappeared"".",tt0379786,2005,"Action,Adventure,Sci-Fi"
3767,serenity,"Can I make a suggestion that doesn't involve violence, or is this the wrong crowd for that?",tt0379786,2005,"Action,Adventure,Sci-Fi"
3768,serenity,"These are just a few of the images we've recorded. And you can see, it wasn't what we thought. There's been no war here and no terraforming event. The environment is stable. It's the Pax. The G-23 Paxilon Hydrochlorate that we added to the air processors. It was supposed to calm the population, weed out aggression. Well, it works. The people here stopped fighting. And then they stopped everything else. They stopped going to work, they stopped breeding, talking, eating. There's 30 million people here, and they all just let themselves die.",tt0379786,2005,"Action,Adventure,Sci-Fi"
3769,serenity,Shiny. Let's be bad guys.,tt0379786,2005,"Action,Adventure,Sci-Fi"
3770,serenity,"You can't stop the signal, Mal. Everything goes somewhere, and I go everywhere.",tt0379786,2005,"Action,Adventure,Sci-Fi"
3771,serenity,"You take care of me, Simon. You've always taken care of me. My turn.",tt0379786,2005,"Action,Adventure,Sci-Fi"
3772,serenity,"Dear Buddha, please bring me a pony and a plastic rocket...",tt0379786,2005,"Action,Adventure,Sci-Fi"
3773,serenity,"I'm a hairsbreadth from riddlin' you with holes, Doctor!",tt0379786,2005,"Action,Adventure,Sci-Fi"
3774,serenity,"When I talk about belief, why do you always assume I'm talking about God?",tt0379786,2005,"Action,Adventure,Sci-Fi"
3775,serenity,Do you know what the definition of a hero is? Someone who gets other people killed. You can look it up later.,tt0379786,2005,"Action,Adventure,Sci-Fi"
3776,serenity,"Well, something sure the hell ain't right.",tt0379786,2005,"Action,Adventure,Sci-Fi"
3777,serenity,I am a leaf on the wind - watch how I soar.,tt0379786,2005,"Action,Adventure,Sci-Fi"
3778,serenity,"Put a bullet to me. Bullet in the brain pan, squish.",tt0379786,2005,"Action,Adventure,Sci-Fi"
3779,serenity,The chicken's come home to roost.,tt0379786,2005,"Action,Adventure,Sci-Fi"
3780,serenity,"I don't care what you believe in, just believe in it.",tt0379786,2005,"Action,Adventure,Sci-Fi"
3781,serenity,I've never credited the Alliance with an overabundance of brains and if you're the best they've got...,tt0379786,2005,"Action,Adventure,Sci-Fi"
3782,serial mom,"Officers, life doesn't have to be ugly. See, look at the birds out there. Listen to their call: ""Oo-ee! Oo-ee! Oo-ee! Oo-ee! Oo-ee!""",tt0111127,1994,"Comedy,Crime,Thriller"
3783,serial mom,"Christ, that was Beaver Cleaver's mother.",tt0111127,1994,"Comedy,Crime,Thriller"
3784,serial mom,I don't know what it is about today but I feel great. Cookie?,tt0111127,1994,"Comedy,Crime,Thriller"
3785,serial mom,Serial mom! Serial mom! Serial mom! Serial mom!,tt0111127,1994,"Comedy,Crime,Thriller"
3786,serial mom,"Oh, kids, are you doing your homework?",tt0111127,1994,"Comedy,Crime,Thriller"
3787,serial mom,"You know, you're bigger than Freddy and Jason now, only you're a real person.",tt0111127,1994,"Comedy,Crime,Thriller"
3788,serial mom,All units: Serial Mom is headed South on Ceswick. Proceed with caution. She is armed and fuckin' nuts!,tt0111127,1994,"Comedy,Crime,Thriller"
3789,serial mom,"I tell you right there I saw blood on the bottom of her shoes, not exactly blood, it was gore, hanging there like a runny nose.",tt0111127,1994,"Comedy,Crime,Thriller"
3790,serial mom,Now I'll never get a boyfriend!,tt0111127,1994,"Comedy,Crime,Thriller"
3791,serial mom,It's been a crazy day hasn't it?,tt0111127,1994,"Comedy,Crime,Thriller"
3792,serial mom,"The ""Citizen Kane"" of gore movies.",tt0111127,1994,"Comedy,Crime,Thriller"
3793,serial mom,"Hey, can I borrow your mother? My Aunt is coming for dinner and she's always getting on my nerves.",tt0111127,1994,"Comedy,Crime,Thriller"
3794,serial mom,"Well, Chip's off to a fine start this year.",tt0111127,1994,"Comedy,Crime,Thriller"
3795,serial mom,"Doctor Sutphin, is your wife mental?",tt0111127,1994,"Comedy,Crime,Thriller"
3796,sex and the city,I'm sorry. I'm your neighbor and my dog ran up on your dick... deck!,tt1000774,2008,"Comedy,Drama,Romance"
3797,sex and the city,And we were dressed from head to toe in love... the only label that never goes out of style.,tt1000774,2008,"Comedy,Drama,Romance"
