,id,name,price,descr_short,descr_full,imagen,brand,features
436,lbt_437,Flying Dog Bloodline Blood Orange IPA,3.25,IPA con naranja sanguina,"Cerveza de estilo IPA de 7% ABV elaborada con cáscara y zumo de naranja sanguina. Los lúpulos utilizados son Northern Brewer, Citra y Galaxy.",https://www.labirratorium.com/2694-large_default/flying-dog-bloodline.jpg,Flying Dog,"{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'EEUU', '% Alc.': '7\nALTO (6-9%)', 'Otros ingredientes': 'Cáscara y Zumo de Naranja Sanguina', 'Volumen (cl)': '35.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Caramel y Centeno', 'Lúpulos': 'Northern Brewer, Citra y Galaxy', 'IBU': '25-50 Amargor medio\n40', 'Color': 'Ámbar', 'Envase': 'Botella', 'Levadura': 'American Ale'}"
437,lbt_438,Flying Dog The Truth Imperial IPA,3.3,Imperial / Double IPA,"Imperial IPA de 8.7% ABV elaborada con lúpulos Warrior, Summit, Columbus, Citra y Amarillo que aportan aromas y sabores a resinas de pino y frutas de hueso maduras,",https://www.labirratorium.com/2695-large_default/flying-dog-truth.jpg,Flying Dog,"{'Estilo': 'DOUBLE/ TRIPLE IPA', 'Origen': 'EEUU', '% Alc.': '8.7\nALTO (6-9%)', 'Volumen (cl)': '35.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Munich y Trigo', 'Lúpulos': 'Warrior, Summit, Columbus, Citra y Amarillo', 'IBU': '75-100 Amargor muy alto\n80', 'Color': 'Ámbar', 'Envase': 'Botella', 'Levadura': 'American Ale'}"
438,lbt_439,Gouden Carolus Cuveé Van de Keizer Whisky Infused 33 cl.,3.9,Belgian Strong Ale,"Belgian Strong Ale de 11.7% ABV infusionada con Whisky de Malta Gouden Carolus Single Malt. El resultado es de una cerveza única, potente y con cuerpo, con toques sutiles de vainilla, roble y chocolate.",https://www.labirratorium.com/12352-large_default/gouden-carolus-whisky-infused-33-cl.jpg,Het Anker,"{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '11.7\nMUY ALTO (+10%)', 'Otros ingredientes': 'Infusionada con Whisky de Malta', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo\n15', 'Color': 'Marrón', 'Envase': 'Botella'}"
439,lbt_440,Le Bilboquet MacKroken Flower,6.95,Scotch Ale,Scotch Ale 10.8% ABV elaborada con miel de flores silvestres y cardo escocés.,https://www.labirratorium.com/22443-large_default/le-bilboquet-mackroken-flower.jpg,Le Bilboquet ,"{'Estilo': 'SCOTCH ALE', 'Origen': 'Canadá', '% Alc.': '10.8\nMUY ALTO (+10%)', 'Otros ingredientes': 'Cardo Escocés y Miel de Flores Silvestres', 'Volumen (cl)': '47,3 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo\n17', 'Color': 'Marrón', 'Envase': 'Lata'}"
440,lbt_441,Laugar Braskadi,4.9,Russian Imperial Stout,Nuevo lote de esta espectacular Russian Imperial Stout de 10.5% ABV elaborada con nibs de cacao. palo santo y uvas pasas.,https://www.labirratorium.com/21406-large_default/laugar-perro-libre-braskadi.jpg,Laugar,"{'Estilo': 'IMPERIAL STOUT', 'Origen': 'Bizkaia / Brasil', '% Alc.': '10.5\nMUY ALTO (+10%)', 'Otros ingredientes': 'Nibs de Cacao, Uvas Pasas y Palo Santo', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Avena', 'Color': 'Negro', 'Envase': 'Botella'}"
441,lbt_442,Samuel Smith Taddy Porter,3.05,Porter,"Cerveza inglesa con 5% ABV de color marrón oscuro y espuma cremosa persistente. El aroma a malta tostada predomina, aunque se percibe café y chocolate. En boca, percibimos el sabor a malta tostada, frutos secos, caramelo y pimienta.",https://www.labirratorium.com/3407-large_default/samuel-smith-taddy-porter.jpg,Samuel Smith,"{'Estilo': 'BRITISH PORTER', 'Origen': 'Inglaterra', '% Alc.': '5\nMEDIO (4-6%)', 'Volumen (cl)': '35.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio\n32', 'Color': 'Negro', 'Envase': 'Botella'}"
442,lbt_443,Founders All Day IPA,4.5,Session IPA,"COMMERCIAL DESCRIPTIONThe beer you’ve been waiting for. Keeps your taste satisfied while keeping your senses sharp. An all-day IPA naturally brewed with a complex array of malts, grains and hops. Balanced for optimal aromatic and a clean finish. The perfect reward for an honest day’s work and the ultimate companion to celebrate life’s simple pleasures. ",https://www.labirratorium.com/1359-large_default/founders-all-day-ipa.jpg,Founders Brewery ,"{'Origen': 'Michigan, EEUU', '% Alc.': '4.7', 'Volumen (cl)': '35.5', 'IBU': '42'}"
443,lbt_444,Redneck Brandine,2.7,American Pale Ale,"American Pale Ale de 4.4% ABV de color amarillo pálido y aromas cítricos, herbales y ligeras notas a frutas tropicales. En boca es ligera y sabrosa, donde destacan los sabores cítricos, dejando paso a un final moderadamente amargo y seco.",https://www.labirratorium.com/4394-large_default/redneck-brandine.jpg,Redneck Brewery,"{'Estilo': 'APA (AMERICAN PALE ALE)', 'Origen': 'Cantabria', '% Alc.': '4.4\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo\n20', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
444,lbt_445,Laugar Basatia,3.1,Imperial Stout,Imperial Stout de 8% ABV con gran cuerpo y cremosidad debido a la malta de avena utilizada en su elaboración. ,https://www.labirratorium.com/6875-large_default/laugar-basatia.jpg,Laugar,"{'Estilo': 'IMPERIAL STOUT', 'Origen': 'Bizkaia', '% Alc.': '8\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Pale, Munich, Caramunich II, Carafa, Roasted B y Avena', 'Lúpulos': 'Columbus', 'IBU': '25-50 Amargor medio\n35', 'Color': 'Negro', 'Envase': 'Botella'}"
445,lbt_446,Barbãr,3.5,Belgian Strong Golden Ale,"Cerveza que se elabora con agua extraída de pozos artesianos en el propio lugar de la cervecería, en Quenast, un pequeño pueblo al sur de Bruselas. Se prepara a partir de una mezcla secreta y armoniosa de malta de cebada, trigo, cilantro, piel de naranja, lúpulo y miel cuidadosamente seleccionados. El método de elaboración de la cerveza tradicional, asociada a su única cepa de levadura, y la segunda fermentación en botella, le confiere un sabor muy especial.",https://www.labirratorium.com/11258-large_default/barbar.jpg,Lefebvre,"{'Estilo': 'BELGIAN GOLDEN STRONG', 'Origen': 'Bélgica', '% Alc.': '8\nALTO (6-9%)', 'Otros ingredientes': 'Piel de naranja, cilantro, miel', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y trigo', 'IBU': '0-25 Amargor bajo\n20', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
446,lbt_447,Magic Rock Cannonball,3.75,India Pale Ale,"West Coast IPA de 7.4% ABV elaborada con lúpulos Amarillo, Centennial, Citra, Columbus, Magnum y Simcoe.",https://www.labirratorium.com/14639-large_default/magic-rock-cannonball.jpg,Magic Rock,"{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'Inglaterra', '% Alc.': '7.4\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Acidulated, Extra Pale, Golden Promise y Trigo', 'Lúpulos': 'Amarillo, Centennial, Citra, Columbus, Magnum y Simcoe', 'IBU': '50-75 Amargor alto\n60', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}"
447,lbt_448,Nomada Marabunta Double Ipa,4.25,Imperial / Double IPA,"Cerveza extremadamente lupulizada, rubia, aromática y obscenamente amarga.Un zumo de lúpulo, ligero, fresco y seco. Su lupulización masiva recuerda la migración de hormigas nómadas. De color oro pálido y espuma blanca y bien estructurada. En nariz es la máxima expresión de aromas que nos puede ofrecer el lúpulo. Sabores resinosos y herbales que evolucionan en una cascada de fruta tropical, mangos, lichis, hasta encontrar un final de albaricoques y melocotón en un larguísimo postgusto amargo.",https://www.labirratorium.com/3146-large_default/nomada-marabunta-double-ipa.jpg,Nómada,"{'Estilo': 'DOUBLE/ TRIPLE IPA', 'Origen': 'Madrid', '% Alc.': '7.5\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Avena', 'IBU': '60\n75-100 Amargor muy alto', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
448,lbt_449,Sierra Nevada Tropical Torpedo,2.95,India Pale Ale,"American IPA de 6.7% ABV elaborada con lúpulos Amarillo, Citra, Comet, El Dorado y Mosaic, que aportan exuberantes aromas y sabores a mango, papaya y maracuyá.",https://www.labirratorium.com/15004-large_default/sierra-nevada-tropical-torpedo.jpg,Sierra Nevada,"{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'EEUU', '% Alc.': '6.7\nALTO (6-9%)', 'Volumen (cl)': '35.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Amarillo, Citra, Comet, El Dorado y Mosaic', 'IBU': '50-75 Amargor alto\n55', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
449,lbt_450,Abbaye des Rocs Brune 1979,3.35,Belgian Strong Dark Ale,"La Abbaye des Rocs (9% vol.) es una cerveza de puro malta, sin adición de azúcar.",https://www.labirratorium.com/12360-large_default/abbaye-des-rocs-brune.jpg,Brasserie de l'Abbaye des Rocs,"{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '9\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'Color': 'Marrón', 'Envase': 'Botella'}"
450,lbt_451,Troubadour Imperial Stout,2.5,Imperial Stout,"Imperial Stout de 9% ABV elaborada con 4 tipos diferentes de malta, cebada tostada y 2 tipos de lúpulo.Color casi negro y presenta una espuma estable y duradera beige. Aroma seco, tostado, nuez y humo.Sabor a café, chocolate, y malta tostada., dejando paso a un agradable final amargo.",https://www.labirratorium.com/3531-large_default/troubadour-imperial-stout.jpg,De Proefbrouwerij,"{'Estilo': 'IMPERIAL STOUT', 'Origen': 'Bélgica', '% Alc.': '9\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio\n45', 'Color': 'Negro', 'Envase': 'Botella'}"
451,lbt_452,La Grúa Voodoo,5.4,DDH NEIPA,"New England IPA de 6% ABV con doble dry hopping de lúpulos Nelson Sauvin, Citra, Cashmere y Mandarina Bavaria.",https://www.labirratorium.com/9289-large_default/la-grua-voodoo.jpg,Cervezas La Grúa,"{'Estilo': 'NEIPA', 'Origen': 'Cantabria', '% Alc.': '6\nMEDIO (4-6%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Trigo y Avena', 'Lúpulos': 'Nelson Sauvin, Cashmere, Citra y Mandarina Bavaria', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
452,lbt_453,Brekeriet Wrapped in Red,5.4,Fruit Sour,"Sour Ale de 5.6% ABV de segunda fermentación, elaborada con grandes cantidades de cerezas, frambuesas y fresas.",https://www.labirratorium.com/8892-large_default/brekeriet-wrapped-in-red.jpg,Brekeriet,"{'Estilo': 'FRUIT SOUR', 'Origen': 'Suecia', '% Alc.': '5.6\nMEDIO (4-6%)', 'Otros ingredientes': 'Cerezas, Fresas y Frambuesas', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Trigo y Centeno', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Lata'}"
453,lbt_454,Laugar Ostadar,3.15,India Pale Ale,"West Coast IPA de 6.6% ABV elaborada con lúpulos Bravo, Chinook y Columbus.",https://www.labirratorium.com/2981-large_default/laugar-ostadar.jpg,Laugar,"{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'Bizkaia', '% Alc.': '6.6\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Pils', 'Lúpulos': 'Bravo, Chinook y Columbus', 'IBU': '50-75 Amargor alto', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
454,lbt_455,La Chouffe Houblon IPA,2.8,Belgian IPA / Triple ,Cerveza rubia fuerte que combina el estilo americano Imperial IPA y el estilo clásico belga Triple.,https://www.labirratorium.com/11069-large_default/chouffe-houblon-ipa-tripel.jpg,Brasserie d'Achouffe (Duvel-Moortgat),"{'Estilo': 'BELGIAN IPA', 'Origen': 'Bélgica', '% Alc.': '9\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '50-75 Amargor alto\n59\n59', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
455,lbt_456,Dougall’s IPA 8,2.8,India Pale Ale,"IPA de 6% ABV con maltas Maris Otter, Extra Pale, Munich y lúpulos Simcoe, Citra, El Dorado.",https://www.labirratorium.com/2995-large_default/dougalls-ipa-8.jpg,Cerveza Dougall's,"{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'Cantabria', '% Alc.': '6\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Maris Otter, Ex Pale, Munich', 'Lúpulos': 'Simcoe, Citra, El Dorado', 'IBU': '50-75 Amargor alto\n65', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
456,lbt_457,Equilibrium Wavelength,11.25,DDH IPA,"IPA de 6.5% ABV elaborada con lúpulos Simcoe y Mosaic y un posterior dry hopping de Mosaic y Citra, que aportan aromas cítricos, frutas de hueso y mango.",https://www.labirratorium.com/22480-large_default/equilibrium-wavelength.jpg,Equilibrium Brewery,"{'Estilo': 'NEIPA', 'Origen': 'EEUU', '% Alc.': '6.5\nALTO (6-9%)', 'Volumen (cl)': '47,3 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Avena y Trigo', 'Lúpulos': 'Simcoe, Mosaic y Citra', 'IBU': '50-75 Amargor alto', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
457,lbt_458,De Dolle Boskeun 2021,4.25,Belgian Strong Golden Ale,"Cerveza estacional de estilo Strong Golden Ale con 10% ABV elaborada con malta Pale, lúpulo Golding, azúcar de caña y segunda fermentación en botella.",https://www.labirratorium.com/13196-large_default/de-dolle-boskeun-2018.jpg, De Dolle Brouwers,"{'Estilo': 'BELGIAN GOLDEN STRONG', 'Origen': 'Bélgica', '% Alc.': '10\nMUY ALTO (+10%)', 'Otros ingredientes': 'Azúcar de Caña', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Pale', 'Lúpulos': 'Golding', 'IBU': '25-50 Amargor medio\n30', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
458,lbt_459,Península Hazy Vibes: Sabro & El Dorado,5.05,Imperial / Double DDH IPA,"Doble IPA de 8% ABV elaborada con doble dry hopping de lúpulos Sabro y El Dorado que proporcionan deliciosas notas de coco, piña y cítricos.",https://www.labirratorium.com/22490-large_default/peninsula-hazy-vibes-sabro-el-dorado.jpg,Península,"{'Estilo': 'NEIPA DOUBLE/ TRIPLE', 'Origen': 'Madrid', '% Alc.': '8\nALTO (6-9%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Golden Promise, Avena, Trigo y Dextrin', 'Lúpulos': 'Sabro y El Dorado', 'IBU': '25-50 Amargor medio\n50\n50-75 Amargor alto', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
459,lbt_460,De Dolle Oerbier,4.05,Belgian Strong Dark Ale,"Cerveza que se elabora a partir de diferentes maltas y lúpulos en flor, para posteriormente dejarla envejecer en bodega durante 2 años, siendo mezclada pasado este tiempo con vino. El regusto agrio que la caracteriza se obtiene a través de una fermentación lactobacteriana.",https://www.labirratorium.com/13198-large_default/oerbier.jpg, De Dolle Brouwers,"{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '9\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'Color': 'Marrón', 'Envase': 'Botella'}"
460,lbt_461,De la Senne Brusseleir Zwet IPA,3.6,Black IPA,Black IPA de 8% ABV potente y compleja. Se distingue por su rico carácter maltoso con ligeros toques a chocolate.,https://www.labirratorium.com/3770-large_default/de-la-senne-brusseleir-zwet-ipa.jpg,Brasserie de la Senne,"{'Estilo': 'BLACK IPA', 'Origen': 'Bélgica', '% Alc.': '8\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Centeno', 'IBU': '50-75 Amargor alto\n70', 'Color': 'Negro', 'Envase': 'Botella'}"
461,lbt_462,Gouden Carolus Cuvée Van De Keizer Blauw,9.85,Belgian Strong Dark Ale,"Excepcional cerveza belga elaborada con la mejor malta y un sólo lúpulo, que se presenta en botella de 75 cl. y tapón de corcho de calidad. Excelente para almacenar durante varios años, desarrollando una complejidad refinada y aromas intensos a maltas tostadas, caramelo y ciruelas, combinado con una redondez cálida y sabor refrescante.",https://www.labirratorium.com/22523-large_default/carolus-cuve-van-der-kaiser-75cl.jpg,Gouden Carolus,"{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '11\nMUY ALTO (+10%)', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo\n15', 'Color': 'Marrón', 'Envase': 'Botella'}"
462,lbt_463,Naparbier Aker,3.2,India Pale Ale,"Nueva receta de la tradicional Aker elaborada desde hace más de 10 años por Naparbier, que renueva el concepto de West Coast IPA. Como resultado, una IPA más cítrica y afrutada que consigue una mayor sedosidad en boca.",https://www.labirratorium.com/4114-large_default/naparbier-aker-ipa.jpg,Naparbier,"{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'Navarrra', '% Alc.': '6\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale', 'Maltas': 'Munich, Dextrin, Pils', 'Lúpulos': 'Mosaic, Amarillo y Chinook', 'IBU': '50-75 Amargor alto\n70', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
463,lbt_464,CRAK New Zealand,4.75,IPA / Sin Gluten,IPA de 7% ABV sin gluten elaborada con lúpulos neozelandeses Motueka y Wakatu.,https://www.labirratorium.com/16386-large_default/crak-new-zealand-gluten-free.jpg,CRAK Brewery,"{'Estilo': 'IPA (INDIA PALE ALE)\nSIN GLUTEN', 'Origen': 'Italia', '% Alc.': '7\nALTO (6-9%)', 'Volumen (cl)': '40 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Lúpulos': 'Motueka y Wakatu', 'IBU': '50-75 Amargor alto', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
464,lbt_465,Duvel Barrel Aged - Batch 5 - Rum Edition + Copa,35.95,Belgian Strong Golden Ale Rum Barrel Aged,"Edición especial de Duvel madurada intensivamente en una selección de las mejores barricas de Ron de plantación de la reconocida destilería de "" West Indies Rum"" en Barbados.",https://www.labirratorium.com/19236-large_default/duvel-barrel-aged-batch-5-rum-edition.jpg,Brasserie d'Achouffe (Duvel-Moortgat),"{'Estilo': 'BELGIAN GOLDEN STRONG', 'Origen': 'Bélgica', '% Alc.': '12\nMUY ALTO (+10%)', 'Otros ingredientes': 'Madurada en barricas de Ron en Barbados', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
465,lbt_466,Naparbier Aker Lata,4.15,India Pale Ale,"Nueva receta de la tradicional Aker elaborada desde hace más de 10 años por Naparbier, que renueva el concepto de West Coast IPA. Como resultado, una IPA más cítrica y afrutada que consigue una mayor sedosidad en boca.",https://www.labirratorium.com/20718-large_default/naparbier-aker-ipa.jpg,Naparbier,"{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'Navarrra', '% Alc.': '6\nALTO (6-9%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale', 'Maltas': 'Munich, Dextrin, Pils', 'Lúpulos': 'Mosaic, Amarillo y Chinook', 'IBU': '50-75 Amargor alto\n70', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}"
466,lbt_467,Equilibrium This Is STRATA! 2021,13.95,Imperial / Double DDH IPA,"DIPA de 8% ABV elaborada con lúpulos Strata y Citra. Cerveza turbia, con embriagador aroma a maracuyá y marihuana. En boca, deliciosos sabores a mango, maracuyá, melón y frutos rojos. ¡¡Un auténtico zumo de lúpulo!!",https://www.labirratorium.com/22476-large_default/equilibrium-this-is-strata.jpg,Equilibrium Brewery,"{'Estilo': 'NEIPA DOUBLE/ TRIPLE', 'Origen': 'EEUU', '% Alc.': '8\nALTO (6-9%)', 'Volumen (cl)': '47,3 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Avena y Trigo', 'Lúpulos': 'Strata y Citra', 'IBU': '50-75 Amargor alto', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
467,lbt_468,Jackie O's Gingham,21.95,Fruit Sour Barrel Aged,Sour Ale de 5% ABV elaborada con cerezas de Montmorency y envejecida en barrica de roble entre 1 y 3 años.,https://www.labirratorium.com/18831-large_default/jackie-o-s-gingham.jpg,Jackie O’s Pub & Brewery,"{'Estilo': 'FRUIT SOUR', 'Origen': 'EEUU', '% Alc.': '5\nMEDIO (4-6%)', 'Otros ingredientes': 'Cerezas. Envejecida en Barrica de Roble. Cerezas', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Botella'}"
468,lbt_469,Kwak 75 cl.,6.5,Belgian Strong Dark Ale,"Cerveza belga de 8.4% ABV de color cobrizo y burbuja muy fina. Rica de sabores, destacan los aromas a cereales, fruta, fondo floral y ligeros tostados.",https://www.labirratorium.com/18396-large_default/kwak-33cl.jpg,Brouwerij Bosteels (AB InBev),"{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '8.4\nALTO (6-9%)', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'Color': 'Ámbar', 'Envase': 'Botella'}"
469,lbt_470,Struise Pannepot Grand Reserva 2018,7.4,Belgian Strong Dark Ale Cognac Barrel Aged,Belgian Strong Dark Ale de 10% ABV envejecida en barrica de Cognac durante 2 años. ,https://www.labirratorium.com/18671-large_default/struise-pannepot-grand-reserva-2018.jpg,De Struise Brouwers,"{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '10\nMUY ALTO (+10%)', 'Otros ingredientes': 'Envejecida durante 2 años en Barricas de Cognac', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio\n27', 'Color': 'Marrón', 'Envase': 'Botella'}"
470,lbt_471,Struise Pannepot Vintage 2020,5.7,Belgian Strong Dark Ale,"Cerveza de color marrón oscuro de 10% ABV y abundante espuma, con aromas a malta, afrutada, café, levadura, alcohol, especiada y caramelo. Sabor dulce a caramelo, levadura y azúcar moreno. Muy alcohólica.",https://www.labirratorium.com/19104-large_default/struise-pannepot-vintage-2020.jpg,De Struise Brouwers,"{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '10\nMUY ALTO (+10%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '27', 'Color': 'Marrón', 'Envase': 'Botella'}"
471,lbt_472,Sori Yes IPA Gluten Free,4.2,Sin Gluten / IPA,"IPA sin gluten de 5.5% ABV elaborada con lúpulos Mosaic y Centennial, que aportan un montón de aromas y sabores a piña, mandarina y ligeras notas florales.",https://www.labirratorium.com/16858-large_default/sori-yes-ipa.jpg,Sori Brewing,"{'Estilo': 'IPA (INDIA PALE ALE)\nSIN GLUTEN', '% Alc.': '5.5\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Lúpulos': 'Mosaic y Centennial', 'IBU': '50\n50-75 Amargor alto', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
472,lbt_473,Struise Pannepot Grand Reserva 2009,8.75,Belgian Strong Dark Ale Calvados Barrel Aged,Belgian Strong Dark Ale de 10% ABV envejecida durante 14 meses en barricas de roble francés que anteriormente contuvieron Calvados.,https://www.labirratorium.com/19467-large_default/struise-pannepot-grand-reserva-2009.jpg,De Struise Brouwers,"{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '10\nMUY ALTO (+10%)', 'Otros ingredientes': 'Envejecida en Barrica de Roble Francés que anteriormente contuvo Calvados', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio\n27', 'Color': 'Marrón', 'Envase': 'Botella'}"
473,lbt_474,Struise Pannepot Grand Reserva 2011,8.75,Belgian Strong Dark Ale Calvados Barrel Aged,Belgian Strong Dark Ale de 10% ABV envejecida durante 14 meses en barricas de roble francés que anteriormente contuvieron Calvados.,https://www.labirratorium.com/19471-large_default/struise-pannepot-grand-reserva-2011.jpg,De Struise Brouwers,"{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '10\nMUY ALTO (+10%)', 'Otros ingredientes': 'Envejecida en Barrica de Roble Francés que anteriormente contuvo Calvados', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio\n27', 'Color': 'Marrón', 'Envase': 'Botella'}"
