date,id,inds,acidez
27/12/2018,7823,15.25,0.33
27/12/2018,7824,16.22,0.3
27/12/2018,7825,12.91,0.27
27/12/2018,7826,14.45,0.32
27/12/2018,7827,20.95,0.38
27/12/2018,7828,12.11,0.3
27/12/2018,7829,13.92,4.83
27/12/2018,7830,14.54,0.35
27/12/2018,7831,20.3,0.37
27/12/2018,7832,13.65,0.36
27/12/2018,7833,20.36,0.4
27/12/2018,7834,19.2,5.47
27/12/2018,7835,20.15,7.1
27/12/2018,7836,16.05,0.33
27/12/2018,7837,21.32,7.57
27/12/2018,7838,15.47,0.31
27/12/2018,7839,15.09,0.5
27/12/2018,7840,17.08,0.38
27/12/2018,7841,15.04,0.47
27/12/2018,7842,12.07,0.35
27/12/2018,7843,14.76,0.34
27/12/2018,7844,12.94,0.59
27/12/2018,7846,16.03,0.31
27/12/2018,7847,16.65,0.28
27/12/2018,7848,14,0.35
27/12/2018,7849,14.01,0.35
27/12/2018,7850,14.4,0.32
27/12/2018,7851,12.06,0.32
27/12/2018,7852,12.86,0.36
27/12/2018,7853,12.6,0.36
27/12/2018,7854,15.26,0.35
27/12/2018,7855,16.5,0.38
27/12/2018,7856,14.61,0.32
27/12/2018,7857,14.61,0.32
27/12/2018,7858,14.61,0.32
27/12/2018,7859,13.65,0.29
27/12/2018,7860,17.1,0.32
27/12/2018,7861,13.24,0.3
27/12/2018,7862,14.49,0.35
27/12/2018,7863,15.04,0.29
27/12/2018,7864,15.51,0.3
27/12/2018,7865,15.9,0.37
27/12/2018,7866,13.79,0.31
27/12/2018,7867,19.85,9.27
27/12/2018,7868,16.15,0.33
27/12/2018,7869,13.1,0.29
27/12/2018,7870,15.53,0.36
27/12/2018,7871,14.34,0.35
27/12/2018,7872,20.84,0.32
27/12/2018,7873,18.79,0.29
27/12/2018,7874,18.5,0.33
27/12/2018,7875,18.93,0.26
27/12/2018,7876,19.98,0.33
27/12/2018,7877,19.88,0.35
27/12/2018,7878,14.93,0.56
27/12/2018,7879,20.33,0.37
27/12/2018,7880,13.93,0.35
27/12/2018,7881,17.73,0.34
27/12/2018,7882,14.6,0.34
27/12/2018,7883,15.9,0.34
27/12/2018,7884,14.03,0.26
27/12/2018,7885,15.94,0.35
27/12/2018,7886,17.57,0.3
27/12/2018,7887,13.57,0.33
27/12/2018,7888,11.48,0.3
27/12/2018,7889,15.36,0.3
27/12/2018,7890,10.78,0.48
27/12/2018,7891,16.66,0.29
27/12/2018,7892,19.37,0.37
27/12/2018,7893,12.11,0.3
27/12/2018,7894,14.54,0.29
27/12/2018,7895,17.31,0.42
27/12/2018,7896,13.85,0.29
27/12/2018,7897,16.18,0.32
27/12/2018,7898,15.24,0.31
27/12/2018,7899,14.71,0.32
27/12/2018,7900,15.24,0.31
27/12/2018,7901,16.72,0.38
27/12/2018,7902,16.99,0.32
27/12/2018,7903,15.39,0.52
27/12/2018,7904,16.05,0.34
27/12/2018,7905,15.07,0.31
27/12/2018,7906,19.39,3.18
27/12/2018,7907,16.14,0.33
27/12/2018,7908,17.93,0.38
27/12/2018,7909,18.03,0.31
27/12/2018,7910,15.87,0.33
27/12/2018,7911,19.13,3.11
27/12/2018,7912,15.85,0.32
27/12/2018,7913,17.5,0.29
27/12/2018,7914,17.5,0.29
27/12/2018,7915,17.5,0.29
27/12/2018,7916,21.21,0.3
27/12/2018,7917,18.51,3.56
27/12/2018,7918,17.63,0.32
27/12/2018,7919,16.32,0.39
27/12/2018,7920,17.96,0.36
27/12/2018,7921,18.79,0.34
27/12/2018,7922,16.33,0.35
27/12/2018,7923,15.78,0.34
27/12/2018,7924,19.33,0.37
27/12/2018,7925,16.44,0.35
28/12/2018,7926,13.64,0.33
28/12/2018,7927,14.12,3.43
28/12/2018,7928,12.45,0.36
28/12/2018,7929,13.35,0.34
28/12/2018,7930,12.45,0.36
28/12/2018,7931,11.87,0.31
28/12/2018,7932,16.34,0.35
28/12/2018,7933,17.58,0.36
28/12/2018,7934,17.89,0.33
28/12/2018,7935,17.2,0.34
28/12/2018,7936,15.88,0.33
28/12/2018,7937,15.41,0.29
28/12/2018,7938,21.38,0.33
28/12/2018,7939,17.92,0.41
28/12/2018,7940,19.06,0.34
28/12/2018,7941,15.66,0.46
28/12/2018,7942,15.07,0.36
28/12/2018,7943,15.4,0.36
28/12/2018,7944,17.67,0.59
28/12/2018,7945,15.5,0.29
28/12/2018,7946,16.45,0.4
28/12/2018,7947,19.84,0.28
28/12/2018,7948,14.89,0.24
28/12/2018,7949,12.9,0.29
28/12/2018,7950,16.65,0.19
28/12/2018,7951,17.62,0.46
28/12/2018,7952,12.63,0.53
28/12/2018,7953,18.05,0.44
28/12/2018,7954,13.49,0.33
28/12/2018,7955,17.67,0.44
28/12/2018,7956,14.47,0.33
28/12/2018,7957,12.85,0.3
28/12/2018,7958,12.85,0.3
28/12/2018,7959,17.6,0.31
28/12/2018,7960,15.24,0.33
28/12/2018,7961,15.97,0.34
28/12/2018,7962,16.44,0.33
28/12/2018,7963,17.71,0.34
28/12/2018,7964,17.18,0.34
28/12/2018,7965,18.84,0.33
28/12/2018,7966,18.32,0.33
28/12/2018,7967,13.5,0.24
28/12/2018,7968,16.68,0.28
28/12/2018,7969,16.45,0.34
28/12/2018,7970,16.45,0.34
28/12/2018,7971,16.47,0.33
28/12/2018,7972,13.21,0.32
28/12/2018,7973,19.91,0.3
28/12/2018,7974,19.91,0.3
28/12/2018,7975,11.59,0.31
28/12/2018,7976,11.12,0.64
28/12/2018,7977,13.06,0.37
28/12/2018,7978,13.07,0.32
28/12/2018,7979,20.67,0.43
28/12/2018,7980,13.5,0.34
28/12/2018,7981,14.7,0.3
28/12/2018,7982,15.45,0.34
28/12/2018,7983,13.49,0.29
28/12/2018,7984,12.05,0.29
28/12/2018,7985,24.55,8.91
28/12/2018,7986,15.83,0.27
28/12/2018,7987,15.44,0.4
28/12/2018,7988,16.99,0.39
28/12/2018,7989,15.67,0.32
28/12/2018,7990,15.57,0.34
28/12/2018,7991,16.1,0.32
28/12/2018,7992,15.34,0.3
28/12/2018,7993,16.28,0.33
28/12/2018,7994,13.78,0.31
28/12/2018,7995,16.59,0.31
28/12/2018,7996,17.24,0.36
28/12/2018,7997,17.9,0.27
28/12/2018,7998,16.5,0.32
28/12/2018,7999,16.5,0.32
28/12/2018,8000,15.64,0.34
28/12/2018,8001,16.42,0.3
28/12/2018,8002,16.42,0.3
28/12/2018,8003,16.42,0.3
28/12/2018,8004,17.29,0.28
28/12/2018,8005,15.96,0.35
28/12/2018,8006,19.78,0.32
28/12/2018,8007,13.84,0.48
28/12/2018,8008,17.85,0.32
28/12/2018,8009,20.43,0.32
28/12/2018,8010,14.64,0.36
28/12/2018,8011,14.38,0.28
28/12/2018,8012,13.47,0.3
28/12/2018,8013,20.24,7.2
28/12/2018,8014,15.5,0.33
28/12/2018,8015,16.37,0.29
28/12/2018,8016,13.42,0.31
28/12/2018,8017,15.18,0.3
28/12/2018,8018,13.41,0.31
28/12/2018,8019,14.84,0.34
28/12/2018,8020,16.74,0.31
28/12/2018,8021,13.61,0.56
28/12/2018,8022,17.68,0.33
28/12/2018,8023,15.34,0.48
28/12/2018,8024,15.19,0.29
28/12/2018,8025,14.94,0.3
28/12/2018,8026,17.81,0.32
28/12/2018,8027,18.01,0.3
28/12/2018,8028,20.52,0.34
28/12/2018,8029,18.34,0.3
28/12/2018,8030,17.44,0.34
28/12/2018,8031,19.67,0.32
28/12/2018,8032,20.02,7.05
28/12/2018,8033,15.02,0.37
28/12/2018,8034,13.73,0.31
28/12/2018,8035,18.16,0.3
28/12/2018,8036,18.42,0.31
28/12/2018,8037,19.26,0.31
28/12/2018,8038,15.57,0.34
28/12/2018,8039,16.77,0.34
28/12/2018,8040,15.17,0.32
28/12/2018,8041,13.58,0.34
28/12/2018,8042,15.94,0.31
28/12/2018,8043,12.71,0.33
28/12/2018,8044,13.71,0.23
28/12/2018,8045,13.07,0.34
28/12/2018,8046,17.84,0.18
28/12/2018,8047,18.84,0.27
28/12/2018,8048,12.44,0.31
28/12/2018,8049,18.55,0.2
28/12/2018,8050,15.67,0.34
28/12/2018,8051,14.26,0.23
28/12/2018,8052,18.45,0.42
28/12/2018,8053,17.77,0.3
28/12/2018,8054,14.91,0.41
28/12/2018,8055,17.71,0.27
28/12/2018,8056,16.86,0.96
28/12/2018,8057,17.28,0.24
28/12/2018,8058,16.18,0.21
28/12/2018,8059,22.3,0.28
28/12/2018,8060,18.35,0.31
28/12/2018,8061,13.74,0.3
28/12/2018,8062,11.21,0.32
28/12/2018,8063,13.33,0.33
28/12/2018,8064,13.03,0.36
28/12/2018,8065,18.37,0.32
28/12/2018,8067,17.53,0.29
28/12/2018,8068,15.36,0.31
28/12/2018,8069,14.52,0.28
28/12/2018,8070,13.65,0.45
28/12/2018,8071,14.6,0.3
28/12/2018,8072,14.8,0.28
28/12/2018,8073,13.66,0.38
28/12/2018,8074,15.71,0.33
28/12/2018,8075,17.9,0.31
28/12/2018,8076,16.16,0.27
28/12/2018,8077,20.39,0.26
28/12/2018,8078,17.69,0.36
28/12/2018,8079,15.33,0.34
28/12/2018,8080,18.03,0.25
28/12/2018,8081,15.83,0.29
28/12/2018,8082,19.42,0.32
28/12/2018,8083,20.27,0.36
28/12/2018,8084,21.21,0.35
28/12/2018,8085,16.4,0.46
28/12/2018,8086,18.61,0.34
28/12/2018,8087,16.96,0.33
28/12/2018,8088,22.68,0.31
28/12/2018,8089,20.68,0.37
28/12/2018,8090,17.57,0.32
28/12/2018,8091,17.26,0.31
28/12/2018,8092,11.09,0.31
28/12/2018,8093,16.43,0.58
28/12/2018,8094,16.77,0.33
28/12/2018,8095,15.96,0.32
28/12/2018,8096,17.75,0.29
28/12/2018,8097,11.86,0.31
28/12/2018,8098,18.51,0.29
28/12/2018,8099,16.75,0.3
28/12/2018,8100,20.48,0.26
28/12/2018,8101,19.79,0.29
28/12/2018,8102,18.85,0.31
28/12/2018,8103,18.12,0.75
28/12/2018,8104,19.12,0.4
28/12/2018,8105,17.5,0.9
28/12/2018,8106,11.29,0.58
28/12/2018,8107,17.39,0.45
28/12/2018,8108,16.33,0.4
28/12/2018,8109,18.97,0.42
28/12/2018,8110,17.54,3.85
28/12/2018,8111,20.62,0.46
28/12/2018,8112,15.87,0.48
28/12/2018,8113,15.71,0.74
28/12/2018,8114,17.69,0.46
28/12/2018,8115,16.7,0.27
28/12/2018,8116,15.07,0.36
28/12/2018,8117,27.73,0.49
28/12/2018,8118,16.81,0.65
28/12/2018,8119,13.93,0.98
28/12/2018,8120,17.87,0.4
28/12/2018,8121,12.25,0.68
28/12/2018,8122,15.16,0.4
28/12/2018,8123,14.77,0.3
28/12/2018,8124,18.92,0.56
28/12/2018,8125,18.45,0.34
28/12/2018,8126,18.1,0.26
28/12/2018,8127,17.69,0.59
28/12/2018,8128,19.26,0.27
28/12/2018,8129,21.5,0.26
28/12/2018,8130,16.43,0.34
28/12/2018,8131,14.37,4.45
28/12/2018,8132,18.64,0.59
28/12/2018,8133,17.12,0.6
28/12/2018,8134,19.06,0.39
28/12/2018,8135,19.61,0.55
28/12/2018,8136,15.09,0.45
28/12/2018,8137,17.74,0.4
28/12/2018,8138,12.12,0.33
28/12/2018,8139,18.71,0.32
28/12/2018,8140,12.32,0.36
28/12/2018,8141,15.19,0.37
28/12/2018,8142,13.84,0.31
28/12/2018,8143,13.97,0.34
28/12/2018,8144,12.79,0.37
28/12/2018,8145,15.79,0.38
28/12/2018,8146,18.67,0.35
28/12/2018,8147,20.32,5.88
28/12/2018,8148,18.88,0.37
28/12/2018,8149,19.04,0.38
28/12/2018,8150,15.7,0.32
28/12/2018,8151,15.7,0.32
28/12/2018,8152,15.7,0.32
28/12/2018,8153,17.41,0.44
28/12/2018,8154,14.73,0.32
28/12/2018,8155,15.77,0.33
28/12/2018,8156,15.36,0.58
28/12/2018,8157,12.51,0.49
28/12/2018,8158,17.84,0.32
28/12/2018,8159,15.79,0.36
28/12/2018,8160,18.3,0.27
28/12/2018,8161,15.25,0.56
28/12/2018,8162,13.95,0.44
28/12/2018,8163,15.33,0.48
28/12/2018,8164,15.33,0.48
28/12/2018,8165,12.57,0.27
28/12/2018,8166,16.39,0.42
28/12/2018,8167,17.02,0.74
28/12/2018,8168,12.53,0.38
28/12/2018,8169,16.3,0.32
28/12/2018,8170,15.95,0.35
28/12/2018,8171,11.61,0.53
28/12/2018,8172,17.07,0.57
28/12/2018,8173,18.15,0.29
28/12/2018,8174,15.36,0.38
28/12/2018,8175,14.78,0.49
28/12/2018,8176,11.69,0.7
28/12/2018,8177,17.87,0.3
28/12/2018,8178,15.42,0.58
28/12/2018,8179,15.42,0.58
28/12/2018,8180,14.25,0.54
28/12/2018,8181,14.49,0.31
28/12/2018,8182,15.51,0.29
28/12/2018,8183,13.36,0.26
28/12/2018,8184,15.76,10.89
28/12/2018,8185,13.78,0.27
28/12/2018,8186,14.14,0.38
28/12/2018,8187,17.64,0.32
28/12/2018,8188,15.66,0.4
29/12/2018,8189,11.25,0.41
29/12/2018,8190,13.56,0.39
29/12/2018,8191,17.68,0.43
29/12/2018,8192,14.14,0.4
29/12/2018,8193,17.19,0.33
29/12/2018,8194,18.17,0.49
29/12/2018,8195,10.29,0.28
29/12/2018,8196,14.28,0.74
29/12/2018,8197,14.38,0.4
29/12/2018,8198,17.29,0.69
29/12/2018,8199,16.59,0.33
29/12/2018,8200,16.74,0.35
29/12/2018,8201,12.61,0.49
29/12/2018,8202,12.98,0.42
29/12/2018,8203,12.15,0.41
29/12/2018,8204,11.7,0.35
29/12/2018,8205,16.23,0.35
29/12/2018,8206,13.03,0.45
29/12/2018,8207,16.22,0.5
29/12/2018,8208,14.75,1.05
29/12/2018,8209,13.94,0.31
29/12/2018,8210,15.93,0.39
29/12/2018,8211,16.3,0.36
29/12/2018,8212,15.97,0.36
29/12/2018,8213,15.5,0.36
29/12/2018,8214,15.73,0.47
29/12/2018,8215,14.92,0.4
29/12/2018,8216,13.82,0.37
29/12/2018,8217,12.11,0.34
29/12/2018,8218,15.19,0.28
29/12/2018,8219,18.57,2.28
29/12/2018,8220,17.71,0.26
29/12/2018,8221,13.18,0.43
29/12/2018,8222,9.92,0.31
29/12/2018,8223,12.43,0.35
29/12/2018,8224,15.78,0.32
29/12/2018,8225,18.48,0.28
29/12/2018,8226,18.48,0.28
29/12/2018,8227,15.48,0.28
29/12/2018,8228,11.37,0.32
29/12/2018,8229,21.8,0.37
29/12/2018,8230,14.59,0.35
29/12/2018,8231,13.12,0.37
29/12/2018,8232,13.68,0.4
29/12/2018,8233,15.7,0.39
29/12/2018,8234,19.77,3.61
29/12/2018,8235,11.66,0.31
29/12/2018,8236,11.66,0.31
29/12/2018,8237,17.57,0.43
29/12/2018,8238,15.88,0.39
29/12/2018,8239,10.81,0.4
29/12/2018,8240,12.51,0.37
29/12/2018,8241,14.57,0.21
29/12/2018,8242,14.44,0.47
29/12/2018,8243,13.19,0.41
29/12/2018,8244,10.61,0.31
29/12/2018,8245,10.92,0.25
29/12/2018,8246,13.72,0.37
29/12/2018,8247,15.57,7.31
29/12/2018,8248,18.38,4.67
29/12/2018,8249,14.52,0.35
29/12/2018,8250,17.42,0.25
29/12/2018,8251,16.2,0.28
29/12/2018,8252,11.01,0.56
29/12/2018,8253,14.05,0.22
29/12/2018,8254,21.35,3.89
29/12/2018,8255,15.95,0.64
29/12/2018,8256,11.21,0.38
29/12/2018,8257,17.4,0.25
29/12/2018,8258,12.47,0.17
29/12/2018,8259,17.4,0.26
29/12/2018,8260,17.8,0.49
29/12/2018,8261,17.49,0.5
29/12/2018,8262,17.6,0.38
29/12/2018,8263,17.87,0.23
29/12/2018,8264,14.37,0.37
29/12/2018,8265,14.02,0.31
29/12/2018,8266,16.61,0.34
29/12/2018,8267,14.56,0.34
29/12/2018,8268,16.51,0.33
29/12/2018,8269,15.98,0.29
29/12/2018,8270,15.07,0.34
29/12/2018,8271,13.57,0.36
29/12/2018,8272,14.19,0.36
29/12/2018,8273,16.48,0.26
29/12/2018,8274,13.53,0.42
29/12/2018,8275,14.88,0.22
29/12/2018,8276,14.31,0.31
29/12/2018,8277,18.69,3.34
29/12/2018,8278,14.11,0.32
29/12/2018,8279,14.11,0.3
29/12/2018,8280,17.26,0.3
29/12/2018,8281,16.66,0.34
29/12/2018,8282,14.76,0.28
29/12/2018,8283,18.45,0.47
29/12/2018,8284,19.29,4.25
29/12/2018,8285,14.57,0.42
29/12/2018,8286,14.07,3.83
29/12/2018,8287,14.07,3.83
29/12/2018,8288,15.76,0.48
29/12/2018,8289,15.76,0.48
29/12/2018,8290,19.65,0.52
29/12/2018,8291,14.84,0.34
29/12/2018,8292,11.27,0.4
29/12/2018,8293,17.37,0.38
29/12/2018,8294,16.76,0.35
29/12/2018,8295,15.93,0.3
29/12/2018,8296,14.5,0.38
29/12/2018,8297,14.55,0.42
29/12/2018,8298,18.28,0.25
29/12/2018,8299,16.03,0.3
29/12/2018,8300,14.77,0.39
29/12/2018,8301,14.87,0.4
29/12/2018,8302,16.33,0.43
29/12/2018,8303,15.72,0.38
29/12/2018,8304,15.27,0.45
29/12/2018,8305,16,0.37
29/12/2018,8306,12.97,0.48
29/12/2018,8307,18.85,0.25
29/12/2018,8308,20.08,0.37
29/12/2018,8309,15.2,0.38
29/12/2018,8310,11.62,0.32
29/12/2018,8311,17.91,0.24
29/12/2018,8312,17.96,0.43
29/12/2018,8313,15,0.41
29/12/2018,8314,17.38,0.3
29/12/2018,8315,20.96,4.21
29/12/2018,8316,11.71,0.59
29/12/2018,8317,13.43,0.43
29/12/2018,8319,19.54,0.34
29/12/2018,8320,16.62,0.42
29/12/2018,8321,17.07,0.56
29/12/2018,8322,17.56,2.55
29/12/2018,8323,18.5,0.25
29/12/2018,8324,11.09,0.46
29/12/2018,8325,18.78,0.29
29/12/2018,8326,14.78,0.44
29/12/2018,8327,13.66,0.17
29/12/2018,8328,17.57,0.4
29/12/2018,8329,15.83,0.27
29/12/2018,8330,19.64,0.38
29/12/2018,8331,13.66,0.33
29/12/2018,8332,18.58,1.85
29/12/2018,8333,15.27,0.33
29/12/2018,8334,20.8,0.49
29/12/2018,8335,19.18,0.37
29/12/2018,8336,14.15,0.38
29/12/2018,8337,19.58,0.45
29/12/2018,8338,20.81,0.35
29/12/2018,8339,20.83,0.45
29/12/2018,8340,18.69,0.39
29/12/2018,8341,16.24,0.45
29/12/2018,8342,15.83,0.38
29/12/2018,8343,11.31,3.6
29/12/2018,8344,19.35,0.24
29/12/2018,8345,15.39,0.35
29/12/2018,8346,16.55,0.3
29/12/2018,8347,16.45,0.27
29/12/2018,8348,15.97,0.31
29/12/2018,8349,12.24,0.29
29/12/2018,8350,17.03,0.28
29/12/2018,8351,12.24,0.29
29/12/2018,8352,14.59,0.38
29/12/2018,8353,18.12,0.31
29/12/2018,8354,15.92,0.35
29/12/2018,8355,17.25,0.3
29/12/2018,8356,18.42,0.32
29/12/2018,8357,15.53,0.3
29/12/2018,8358,16.32,0.3
29/12/2018,8359,14.77,0.29
29/12/2018,8360,15.9,0.32
29/12/2018,8361,15.96,0.32
29/12/2018,8362,15.83,0.31
29/12/2018,8363,17.08,0.34
29/12/2018,8364,14.86,0.29
29/12/2018,8365,18.38,0.3
29/12/2018,8366,18.13,0.32
29/12/2018,8367,18.24,0.38
29/12/2018,8368,19.87,0.27
29/12/2018,8369,19.29,0.26
29/12/2018,8370,16.61,0.36
29/12/2018,8371,17.72,0.26
29/12/2018,8372,17.49,0.23
29/12/2018,8373,16.91,0.3
29/12/2018,8374,16.34,0.34
29/12/2018,8376,14.29,0.3
29/12/2018,8377,13.8,0.49
29/12/2018,8378,13.67,0.33
29/12/2018,8379,11.9,0.3
29/12/2018,8380,18.38,0.95
29/12/2018,8381,18.33,0.33
29/12/2018,8382,14.08,5.22
29/12/2018,8383,20.32,0.29
29/12/2018,8384,15.62,0.3
29/12/2018,8386,15.74,0.35
29/12/2018,8387,21.54,5.3
29/12/2018,8388,13.85,0.3
29/12/2018,8389,13.1,0.32
29/12/2018,8390,14.24,2.91
29/12/2018,8391,17.11,0.29
29/12/2018,8392,18.44,0.31
29/12/2018,8393,17.44,0.36
29/12/2018,8394,16.86,0.27
29/12/2018,8395,14.32,0.29
29/12/2018,8396,17.82,0.3
29/12/2018,8397,20.29,0.29
29/12/2018,8398,17.81,0.34
29/12/2018,8399,15.81,0.37
29/12/2018,8400,12.59,0.42
29/12/2018,8401,16.77,0.24
29/12/2018,8402,17.89,0.28
29/12/2018,8403,17.44,0.35
29/12/2018,8404,13.25,0.3
29/12/2018,8405,13.3,0.35
29/12/2018,8406,16.47,0.31
29/12/2018,8407,15.4,0.32
29/12/2018,8408,14.27,0.31
29/12/2018,8409,15.48,0.32
29/12/2018,8410,14.31,0.36
29/12/2018,8411,20.23,0.28
29/12/2018,8412,11.12,0.29
29/12/2018,8413,20.76,0.29
29/12/2018,8414,16.14,0.31
29/12/2018,8415,19.84,0.34
29/12/2018,8416,20.1,0.29
29/12/2018,8417,15.73,0.33
29/12/2018,8418,19.14,6.22
29/12/2018,8419,20.54,0.28
29/12/2018,8420,16.05,0.29
29/12/2018,8421,19.68,0.33
29/12/2018,8422,14.8,0.34
29/12/2018,8423,15.46,0.36
29/12/2018,8424,16.14,0.25
29/12/2018,8425,18,0.29
29/12/2018,8426,21.65,0.31
29/12/2018,8427,19.3,0.35
29/12/2018,8428,21.71,0.33
29/12/2018,8429,19.12,0.36
29/12/2018,8430,17.32,0.33
29/12/2018,8431,16.57,0.35
29/12/2018,8432,15.43,0.3
29/12/2018,8433,15.06,0.32
29/12/2018,8434,16.51,0.3
29/12/2018,8435,18.02,0.32
29/12/2018,8436,15.89,0.38
29/12/2018,8437,18.38,0.32
29/12/2018,8438,11.19,0.34
29/12/2018,8439,20.51,0.33
29/12/2018,8440,13.25,0.33
29/12/2018,8441,13.62,0.31
29/12/2018,8442,15.98,0.34
29/12/2018,8443,14.78,0.33
29/12/2018,8444,14.5,0.36
29/12/2018,8445,18.99,0.33
29/12/2018,8446,11.39,0.31
29/12/2018,8447,22.42,0.3
29/12/2018,8448,14.06,0.27
29/12/2018,8449,14.21,0.35
29/12/2018,8450,14.73,3.53
29/12/2018,8451,14.14,0.27
29/12/2018,8452,18.46,0.31
29/12/2018,8453,14.14,0.32
29/12/2018,8454,15.24,0.4
29/12/2018,8455,17.29,0.36
29/12/2018,8456,15.41,0.32
29/12/2018,8457,12.91,0.26
29/12/2018,8458,17.25,0.35
29/12/2018,8459,17.33,0.33
29/12/2018,8460,17.5,0.32
29/12/2018,8461,10.57,0.31
29/12/2018,8462,11.73,5.19
29/12/2018,8463,15.18,0.34
29/12/2018,8464,14.93,9.27
29/12/2018,8465,13.71,0.28
29/12/2018,8466,17.62,0.31
29/12/2018,8467,16.5,0.35
29/12/2018,8468,17.34,0.31
29/12/2018,8469,15.52,0.4
29/12/2018,8470,12.14,0.3
29/12/2018,8471,14.77,0.39
29/12/2018,8472,15.88,0.39
29/12/2018,8473,17.93,0.36
29/12/2018,8474,14.31,0.34
29/12/2018,8475,17.13,0.3
29/12/2018,8476,13.35,0.35
29/12/2018,8477,17.27,0.34
29/12/2018,8478,11.54,0.32
29/12/2018,8479,20.59,0.45
29/12/2018,8480,17.16,0.38
29/12/2018,8481,17.07,0.37
29/12/2018,8482,16.82,0.5
29/12/2018,8483,14.92,0.29
29/12/2018,8484,15.47,0.32
29/12/2018,8485,22.6,0.54
29/12/2018,8486,19.62,6.24
29/12/2018,8487,13.18,0.33
29/12/2018,8488,13.2,0.34
29/12/2018,8489,16.76,0.34
29/12/2018,8490,16.36,0.29
29/12/2018,8491,14.51,0.29
29/12/2018,8492,16.03,0.34
29/12/2018,8493,17.33,0.38
29/12/2018,8494,13.87,4.43
29/12/2018,8495,12.89,0.28
29/12/2018,8496,14.59,0.3
29/12/2018,8497,17.26,0.39
29/12/2018,8498,13.16,0.34
29/12/2018,8499,16.06,0.33
29/12/2018,8500,19.48,2.95
29/12/2018,8501,15.22,0.33
29/12/2018,8502,14.42,0.3
29/12/2018,8503,14.15,0.33
29/12/2018,8504,15.05,0.3
29/12/2018,8505,19.33,0.37
29/12/2018,8506,18.05,0.58
29/12/2018,8507,17.49,0.35
29/12/2018,8509,14.25,5.18
29/12/2018,8510,13.41,0.34
29/12/2018,8511,15.69,0.3
29/12/2018,8512,16.5,0.38
29/12/2018,8513,11.29,0.28
30/12/2018,8514,12.21,0.4
30/12/2018,8515,15.98,0.59
30/12/2018,8516,14.45,0.41
30/12/2018,8519,15.88,0.37
30/12/2018,8520,15.25,0.37
30/12/2018,8521,13.02,0.76
30/12/2018,8522,13.01,0.25
30/12/2018,8523,13.45,0.64
30/12/2018,8524,21.87,0.32
30/12/2018,8525,14.53,0.35
30/12/2018,8526,13.76,0.58
30/12/2018,8527,16.36,0.73
30/12/2018,8528,14.88,0.97
30/12/2018,8529,14.11,0.9
30/12/2018,8530,11.99,0.66
30/12/2018,8531,20.78,12.5
30/12/2018,8532,15.15,0.32
30/12/2018,8533,18.41,0.57
30/12/2018,8534,16.48,0.35
30/12/2018,8535,16.3,0.55
30/12/2018,8536,19.37,4.66
30/12/2018,8537,19.52,0.4
30/12/2018,8538,17.37,0.38
30/12/2018,8539,18.59,0.2
30/12/2018,8540,14.99,0.26
30/12/2018,8541,14.98,0.36
30/12/2018,8542,21.18,0.54
30/12/2018,8543,12.92,0.31
30/12/2018,8544,16.67,0.45
30/12/2018,8545,18.22,7
30/12/2018,8546,16.18,0.3
30/12/2018,8547,13.34,0.42
30/12/2018,8548,17.86,0.35
30/12/2018,8549,17.16,0.31
30/12/2018,8550,17.16,0.31
30/12/2018,8551,20.43,10.44
30/12/2018,8552,12.88,0.45
30/12/2018,8553,12.55,0.78
30/12/2018,8554,17,0.41
30/12/2018,8555,11.59,0.47
30/12/2018,8556,12.3,0.64
30/12/2018,8557,25.61,8.36
30/12/2018,8558,21.73,0.22
30/12/2018,8559,14.28,0.31
30/12/2018,8560,22.17,4.25
30/12/2018,8561,15.52,0.44
30/12/2018,8562,19.19,0.35
30/12/2018,8563,18.29,0.35
30/12/2018,8564,16.95,0.4
30/12/2018,8565,17.64,0.4
30/12/2018,8566,17.86,0.37
30/12/2018,8567,15.96,0.36
30/12/2018,8568,17.33,0.29
30/12/2018,8569,17.03,0.37
30/12/2018,8570,15.02,0.31
30/12/2018,8571,15.01,0.31
30/12/2018,8572,15.97,0.32
30/12/2018,8573,18.42,0.27
30/12/2018,8574,17.52,0.48
30/12/2018,8575,19.26,0.72
30/12/2018,8576,15.64,0.47
30/12/2018,8577,12.25,0.37
30/12/2018,8578,14.47,0.3
30/12/2018,8579,17.17,0.47
30/12/2018,8580,17.71,0.3
30/12/2018,8581,19.95,0.42
30/12/2018,8582,18.8,0.28
30/12/2018,8583,16.64,0.37
30/12/2018,8584,15.54,0.33
30/12/2018,8585,10.51,0.38
30/12/2018,8586,18.72,5.31
30/12/2018,8587,15.89,0.38
30/12/2018,8588,18.9,0.19
30/12/2018,8589,14.47,0.46
30/12/2018,8590,12.13,0.4
30/12/2018,8591,13.78,0.47
30/12/2018,8592,14.94,0.81
30/12/2018,8593,18.86,0.46
30/12/2018,8594,16.75,0.32
30/12/2018,8595,15.73,0.32
30/12/2018,8596,22.76,0.26
30/12/2018,8597,14.34,0.32
30/12/2018,8598,21.8,0.26
30/12/2018,8599,19.45,0.29
30/12/2018,8600,16.63,0.31
30/12/2018,8601,19.33,0.37
30/12/2018,8602,20.07,0.32
30/12/2018,8603,16.56,0.32
30/12/2018,8604,19.62,0.31
30/12/2018,8605,15.34,0.3
30/12/2018,8606,18.64,11
30/12/2018,8608,16.42,0.41
